id_tempo,data_inversa,dia_semana,horario,fase_dia
494,2025-01-15,quarta-feira,08:15:00,Pleno dia
495,2025-01-07,terça-feira,12:20:00,Pleno dia
496,2025-01-15,quarta-feira,08:30:00,Pleno dia
497,2025-01-15,quarta-feira,09:35:00,Pleno dia
498,2025-01-15,quarta-feira,09:40:00,Pleno dia
499,2025-01-15,quarta-feira,10:25:00,Pleno dia
500,2025-01-15,quarta-feira,07:50:00,Pleno dia
501,2025-01-15,quarta-feira,11:00:00,Pleno dia
502,2025-01-15,quarta-feira,09:30:00,Pleno dia
503,2025-01-15,quarta-feira,13:25:00,Pleno dia
504,2025-01-15,quarta-feira,13:40:00,Pleno dia
505,2025-01-15,quarta-feira,13:00:00,Pleno dia
506,2025-01-15,quarta-feira,13:37:00,Pleno dia
507,2025-01-15,quarta-feira,14:10:00,Pleno dia
508,2025-01-15,quarta-feira,12:30:00,Pleno dia
509,2025-01-15,quarta-feira,10:49:00,Pleno dia
510,2025-01-15,quarta-feira,14:30:00,Pleno dia
511,2025-01-15,quarta-feira,15:00:00,Pleno dia
512,2025-01-15,quarta-feira,14:45:00,Pleno dia
513,2025-01-15,quarta-feira,15:40:00,Pleno dia
514,2025-01-15,quarta-feira,13:46:00,Pleno dia
515,2025-01-15,quarta-feira,17:03:00,Pleno dia
516,2025-01-15,quarta-feira,17:15:00,Pleno dia
517,2025-01-09,quinta-feira,19:10:00,Plena Noite
518,2025-01-15,quarta-feira,16:15:00,Pleno dia
519,2025-01-15,quarta-feira,17:40:00,Pleno dia
520,2025-01-15,quarta-feira,06:30:00,Pleno dia
521,2025-01-15,quarta-feira,16:22:00,Plena Noite
522,2025-01-15,quarta-feira,20:45:00,Plena Noite
523,2025-01-15,quarta-feira,18:10:00,Plena Noite
524,2025-01-15,quarta-feira,20:00:00,Plena Noite
525,2025-01-15,quarta-feira,19:50:00,Plena Noite
526,2025-01-15,quarta-feira,16:00:00,Pleno dia
527,2025-01-15,quarta-feira,17:00:00,Pleno dia
528,2025-01-15,quarta-feira,20:40:00,Plena Noite
529,2025-01-15,quarta-feira,21:20:00,Plena Noite
530,2025-01-15,quarta-feira,20:44:00,Plena Noite
531,2025-01-15,quarta-feira,17:40:00,Anoitecer
532,2025-01-15,quarta-feira,19:10:00,Plena Noite
533,2025-01-15,quarta-feira,18:08:00,Anoitecer
534,2025-01-16,quinta-feira,04:30:00,Plena Noite
535,2025-01-16,quinta-feira,05:41:00,Pleno dia
536,2025-01-16,quinta-feira,06:50:00,Pleno dia
537,2025-01-16,quinta-feira,06:40:00,Amanhecer
538,2025-01-16,quinta-feira,07:30:00,Pleno dia
539,2025-01-16,quinta-feira,07:50:00,Pleno dia
540,2025-01-16,quinta-feira,09:20:00,Pleno dia
541,2025-01-16,quinta-feira,08:30:00,Pleno dia
542,2025-01-04,sábado,19:40:00,Anoitecer
543,2025-01-16,quinta-feira,10:45:00,Pleno dia
544,2025-01-16,quinta-feira,09:50:00,Pleno dia
545,2025-01-16,quinta-feira,11:15:00,Pleno dia
546,2025-01-04,sábado,09:45:00,Pleno dia
547,2025-01-16,quinta-feira,12:30:00,Pleno dia
548,2025-01-16,quinta-feira,10:30:00,Pleno dia
549,2025-01-16,quinta-feira,12:42:00,Pleno dia
550,2025-01-16,quinta-feira,08:15:00,Pleno dia
551,2025-01-16,quinta-feira,11:30:00,Pleno dia
552,2025-01-16,quinta-feira,07:20:00,Pleno dia
553,2025-01-16,quinta-feira,12:50:00,Pleno dia
554,2025-01-16,quinta-feira,14:20:00,Pleno dia
555,2025-01-16,quinta-feira,12:04:00,Pleno dia
556,2025-01-16,quinta-feira,14:00:00,Pleno dia
557,2025-01-16,quinta-feira,14:45:00,Pleno dia
558,2025-01-16,quinta-feira,11:00:00,Pleno dia
559,2025-01-16,quinta-feira,12:00:00,Pleno dia
560,2025-01-16,quinta-feira,15:00:00,Pleno dia
561,2025-01-16,quinta-feira,15:35:00,Pleno dia
562,2025-01-16,quinta-feira,14:50:00,Pleno dia
563,2025-01-16,quinta-feira,15:15:00,Pleno dia
564,2025-01-16,quinta-feira,16:10:00,Pleno dia
565,2025-01-16,quinta-feira,15:40:00,Pleno dia
566,2025-01-16,quinta-feira,18:10:00,Anoitecer
567,2025-01-16,quinta-feira,17:50:00,Pleno dia
568,2025-01-16,quinta-feira,18:00:00,Anoitecer
569,2025-01-16,quinta-feira,18:30:00,Anoitecer
570,2025-01-16,quinta-feira,17:35:00,Pleno dia
571,2025-01-16,quinta-feira,15:10:00,Pleno dia
572,2025-01-16,quinta-feira,17:40:00,Pleno dia
573,2025-01-16,quinta-feira,22:10:00,Plena Noite
574,2025-01-16,quinta-feira,23:20:00,Pleno dia
575,2025-01-16,quinta-feira,17:49:00,Pleno dia
576,2025-01-17,sexta-feira,01:00:00,Plena Noite
577,2025-01-17,sexta-feira,00:05:00,Plena Noite
578,2025-01-17,sexta-feira,02:30:00,Plena Noite
579,2025-01-17,sexta-feira,02:20:00,Plena Noite
580,2025-01-17,sexta-feira,05:30:00,Amanhecer
581,2025-01-17,sexta-feira,06:20:00,Amanhecer
582,2025-01-17,sexta-feira,05:00:00,Amanhecer
583,2025-01-17,sexta-feira,08:20:00,Pleno dia
584,2025-01-17,sexta-feira,10:45:00,Pleno dia
585,2025-01-17,sexta-feira,10:30:00,Pleno dia
586,2025-01-17,sexta-feira,07:50:00,Pleno dia
587,2025-01-17,sexta-feira,09:20:00,Pleno dia
588,2025-01-17,sexta-feira,11:15:00,Pleno dia
589,2025-01-17,sexta-feira,11:30:00,Pleno dia
590,2025-01-17,sexta-feira,09:00:00,Pleno dia
591,2025-01-17,sexta-feira,13:00:00,Pleno dia
592,2025-01-17,sexta-feira,14:15:00,Pleno dia
593,2025-01-17,sexta-feira,13:30:00,Pleno dia
594,2025-01-17,sexta-feira,11:55:00,Pleno dia
595,2025-01-17,sexta-feira,12:26:00,Pleno dia
596,2025-01-17,sexta-feira,16:00:00,Pleno dia
597,2025-01-17,sexta-feira,16:15:00,Pleno dia
598,2025-01-17,sexta-feira,15:49:00,Pleno dia
599,2025-01-17,sexta-feira,16:50:00,Pleno dia
600,2025-01-17,sexta-feira,13:48:00,Pleno dia
601,2025-01-17,sexta-feira,15:00:00,Pleno dia
602,2025-01-17,sexta-feira,11:00:00,Pleno dia
603,2025-01-17,sexta-feira,14:50:00,Pleno dia
604,2025-01-17,sexta-feira,14:00:00,Pleno dia
605,2025-01-17,sexta-feira,17:45:00,Pleno dia
606,2025-01-17,sexta-feira,18:00:00,Pleno dia
607,2025-01-17,sexta-feira,17:45:00,Anoitecer
608,2025-01-17,sexta-feira,15:05:00,Pleno dia
609,2025-01-13,segunda-feira,10:53:00,Pleno dia
610,2025-01-17,sexta-feira,18:15:00,Anoitecer
611,2025-01-17,sexta-feira,19:00:00,Plena Noite
612,2025-01-07,terça-feira,22:15:00,Plena Noite
613,2025-01-17,sexta-feira,21:20:00,Plena Noite
614,2025-01-17,sexta-feira,22:10:00,Plena Noite
615,2025-01-17,sexta-feira,21:30:00,Plena Noite
616,2025-01-18,sábado,01:20:00,Plena Noite
617,2025-01-18,sábado,03:15:00,Plena Noite
618,2025-01-18,sábado,03:00:00,Plena Noite
619,2025-01-18,sábado,04:20:00,Plena Noite
620,2025-01-18,sábado,05:20:00,Amanhecer
621,2025-01-18,sábado,03:40:00,Amanhecer
622,2025-01-17,sexta-feira,13:50:00,Pleno dia
623,2025-01-18,sábado,05:00:00,Pleno dia
624,2025-01-17,sexta-feira,23:30:00,Plena Noite
625,2025-01-02,quinta-feira,23:40:00,Plena Noite
626,2025-01-15,quarta-feira,07:10:00,Pleno dia
627,2025-01-18,sábado,06:22:00,Pleno dia
628,2025-01-18,sábado,08:30:00,Pleno dia
629,2025-01-18,sábado,10:40:00,Pleno dia
630,2025-01-18,sábado,09:30:00,Pleno dia
631,2025-01-18,sábado,15:05:00,Pleno dia
632,2025-01-18,sábado,11:05:00,Pleno dia
633,2025-01-18,sábado,15:35:00,Pleno dia
634,2025-01-18,sábado,15:50:00,Pleno dia
635,2025-01-18,sábado,17:32:00,Plena Noite
636,2025-01-18,sábado,18:35:00,Anoitecer
637,2025-01-18,sábado,17:20:00,Pleno dia
638,2025-01-18,sábado,21:18:00,Pleno dia
639,2025-01-18,sábado,20:20:00,Plena Noite
640,2025-01-18,sábado,06:45:00,Pleno dia
641,2025-01-18,sábado,22:30:00,Plena Noite
642,2025-01-18,sábado,20:50:00,Plena Noite
643,2025-01-18,sábado,13:00:00,Pleno dia
644,2025-01-19,domingo,00:01:00,Pleno dia
645,2025-01-19,domingo,07:32:00,Pleno dia
646,2025-01-19,domingo,09:15:00,Pleno dia
647,2025-01-19,domingo,06:00:00,Amanhecer
648,2025-01-19,domingo,08:22:00,Pleno dia
649,2025-01-19,domingo,07:00:00,Pleno dia
650,2025-01-19,domingo,09:05:00,Pleno dia
651,2025-01-19,domingo,09:40:00,Pleno dia
652,2025-01-19,domingo,13:00:00,Pleno dia
653,2025-01-19,domingo,11:15:00,Pleno dia
654,2025-01-19,domingo,13:20:00,Pleno dia
655,2025-01-19,domingo,09:30:00,Pleno dia
656,2025-01-19,domingo,12:50:00,Pleno dia
657,2025-01-19,domingo,10:30:00,Pleno dia
658,2025-01-19,domingo,14:45:00,Pleno dia
659,2025-01-19,domingo,11:30:00,Pleno dia
660,2025-01-19,domingo,15:50:00,Pleno dia
661,2025-01-19,domingo,14:30:00,Pleno dia
662,2025-01-19,domingo,08:30:00,Pleno dia
663,2025-01-19,domingo,17:20:00,Pleno dia
664,2025-01-19,domingo,14:20:00,Pleno dia
665,2025-01-19,domingo,09:50:00,Pleno dia
666,2025-01-19,domingo,19:20:00,Plena Noite
667,2025-01-19,domingo,20:04:00,Plena Noite
668,2025-01-19,domingo,22:20:00,Plena Noite
669,2025-01-19,domingo,19:40:00,Plena Noite
670,2025-01-19,domingo,22:40:00,Plena Noite
671,2025-01-19,domingo,20:30:00,Plena Noite
672,2025-01-19,domingo,23:53:00,Plena Noite
673,2025-01-20,segunda-feira,01:00:00,Plena Noite
674,2025-01-19,domingo,21:20:00,Plena Noite
675,2025-01-20,segunda-feira,03:00:00,Plena Noite
676,2025-01-20,segunda-feira,04:30:00,Plena Noite
677,2025-01-20,segunda-feira,05:20:00,Amanhecer
678,2025-01-20,segunda-feira,07:00:00,Pleno dia
679,2025-01-20,segunda-feira,06:00:00,Amanhecer
680,2025-01-20,segunda-feira,07:45:00,Pleno dia
681,2025-01-20,segunda-feira,07:10:00,Pleno dia
682,2025-01-20,segunda-feira,09:15:00,Pleno dia
683,2025-01-20,segunda-feira,09:54:00,Pleno dia
684,2025-01-20,segunda-feira,09:45:00,Pleno dia
685,2025-01-20,segunda-feira,07:35:00,Pleno dia
686,2025-01-20,segunda-feira,08:35:00,Pleno dia
687,2025-01-20,segunda-feira,10:20:00,Pleno dia
688,2025-01-20,segunda-feira,09:10:00,Pleno dia
689,2025-01-20,segunda-feira,11:00:00,Pleno dia
690,2025-01-20,segunda-feira,11:59:00,Pleno dia
691,2025-01-20,segunda-feira,12:40:00,Pleno dia
692,2025-01-20,segunda-feira,08:00:00,Pleno dia
693,2025-01-20,segunda-feira,06:30:00,Pleno dia
694,2025-01-20,segunda-feira,09:35:00,Pleno dia
695,2025-01-20,segunda-feira,13:10:00,Pleno dia
696,2025-01-20,segunda-feira,09:00:00,Pleno dia
697,2025-01-20,segunda-feira,10:56:00,Pleno dia
698,2025-01-20,segunda-feira,13:40:00,Pleno dia
699,2025-01-20,segunda-feira,13:07:00,Pleno dia
700,2025-01-20,segunda-feira,15:00:00,Pleno dia
701,2025-01-20,segunda-feira,16:05:00,Pleno dia
702,2025-01-20,segunda-feira,05:30:00,Amanhecer
703,2025-01-20,segunda-feira,13:20:00,Pleno dia
704,2025-01-20,segunda-feira,08:30:00,Pleno dia
705,2025-01-20,segunda-feira,15:50:00,Pleno dia
706,2025-01-20,segunda-feira,16:00:00,Pleno dia
707,2025-01-20,segunda-feira,16:20:00,Pleno dia
708,2025-01-20,segunda-feira,16:25:00,Pleno dia
709,2025-01-20,segunda-feira,12:24:00,Pleno dia
710,2025-01-20,segunda-feira,17:20:00,Pleno dia
711,2025-01-20,segunda-feira,15:07:00,Pleno dia
712,2025-01-20,segunda-feira,15:52:00,Pleno dia
713,2025-01-20,segunda-feira,13:30:00,Pleno dia
714,2025-01-20,segunda-feira,18:00:00,Plena Noite
715,2025-01-20,segunda-feira,17:40:00,Anoitecer
716,2025-01-20,segunda-feira,17:00:00,Pleno dia
717,2025-01-20,segunda-feira,17:50:00,Anoitecer
718,2025-01-20,segunda-feira,18:30:00,Pleno dia
719,2025-01-20,segunda-feira,17:50:00,Pleno dia
720,2025-01-20,segunda-feira,20:05:00,Plena Noite
721,2025-01-20,segunda-feira,20:00:00,Plena Noite
722,2025-01-20,segunda-feira,18:10:00,Anoitecer
723,2025-01-20,segunda-feira,16:30:00,Pleno dia
724,2025-01-20,segunda-feira,22:45:00,Plena Noite
725,2025-01-21,terça-feira,01:15:00,Plena Noite
726,2025-01-21,terça-feira,01:30:00,Plena Noite
727,2025-01-21,terça-feira,02:30:00,Plena Noite
728,2025-01-21,terça-feira,01:00:00,Plena Noite
729,2025-01-21,terça-feira,05:35:00,Amanhecer
730,2025-01-21,terça-feira,04:15:00,Amanhecer
731,2025-01-21,terça-feira,06:10:00,Amanhecer
732,2025-01-21,terça-feira,07:15:00,Pleno dia
733,2025-01-21,terça-feira,05:40:00,Amanhecer
734,2025-01-21,terça-feira,06:10:00,Pleno dia
735,2025-01-21,terça-feira,08:00:00,Pleno dia
736,2025-01-21,terça-feira,08:22:00,Pleno dia
737,2025-01-17,sexta-feira,22:00:00,Plena Noite
738,2025-01-21,terça-feira,07:50:00,Pleno dia
739,2025-01-21,terça-feira,11:15:00,Pleno dia
740,2025-01-21,terça-feira,10:15:00,Pleno dia
741,2025-01-21,terça-feira,11:20:00,Pleno dia
742,2025-01-21,terça-feira,12:08:00,Pleno dia
743,2025-01-21,terça-feira,13:25:00,Pleno dia
744,2025-01-21,terça-feira,11:50:00,Pleno dia
745,2025-01-21,terça-feira,15:00:00,Pleno dia
746,2025-01-21,terça-feira,15:35:00,Pleno dia
747,2025-01-21,terça-feira,15:05:00,Pleno dia
748,2025-01-21,terça-feira,16:45:00,Pleno dia
749,2025-01-21,terça-feira,15:20:00,Pleno dia
750,2025-01-21,terça-feira,16:30:00,Pleno dia
751,2025-01-21,terça-feira,16:20:00,Pleno dia
752,2025-01-21,terça-feira,14:30:00,Pleno dia
753,2025-01-21,terça-feira,15:55:00,Pleno dia
754,2025-01-21,terça-feira,17:00:00,Pleno dia
755,2025-01-21,terça-feira,15:10:00,Pleno dia
756,2025-01-21,terça-feira,15:30:00,Pleno dia
757,2025-01-21,terça-feira,17:33:00,Pleno dia
758,2025-01-21,terça-feira,17:30:00,Pleno dia
759,2025-01-21,terça-feira,19:00:00,Plena Noite
760,2025-01-21,terça-feira,19:30:00,Plena Noite
761,2025-01-21,terça-feira,17:43:00,Anoitecer
762,2025-01-21,terça-feira,22:15:00,Plena Noite
763,2025-01-21,terça-feira,20:30:00,Plena Noite
764,2025-01-21,terça-feira,20:10:00,Plena Noite
765,2025-01-22,quarta-feira,01:30:00,Plena Noite
766,2025-01-22,quarta-feira,00:05:00,Plena Noite
767,2025-01-22,quarta-feira,03:50:00,Plena Noite
768,2025-01-22,quarta-feira,05:30:00,Pleno dia
769,2025-01-22,quarta-feira,06:50:00,Amanhecer
770,2025-01-22,quarta-feira,05:10:00,Plena Noite
771,2025-01-22,quarta-feira,06:50:00,Pleno dia
772,2025-01-22,quarta-feira,02:45:00,Plena Noite
773,2025-01-22,quarta-feira,08:00:00,Pleno dia
774,2025-01-18,sábado,23:07:00,Plena Noite
775,2025-01-22,quarta-feira,06:45:00,Pleno dia
776,2025-01-22,quarta-feira,08:10:00,Pleno dia
777,2025-01-22,quarta-feira,08:20:00,Pleno dia
778,2025-01-22,quarta-feira,09:43:00,Pleno dia
779,2025-01-22,quarta-feira,06:30:00,Pleno dia
780,2025-01-22,quarta-feira,09:30:00,Pleno dia
781,2025-01-22,quarta-feira,11:00:00,Pleno dia
782,2025-01-22,quarta-feira,11:20:00,Pleno dia
783,2025-01-22,quarta-feira,08:30:00,Pleno dia
784,2025-01-22,quarta-feira,09:13:00,Pleno dia
785,2025-01-22,quarta-feira,12:00:00,Pleno dia
786,2025-01-22,quarta-feira,12:30:00,Pleno dia
787,2025-01-22,quarta-feira,12:05:00,Pleno dia
788,2025-01-22,quarta-feira,15:00:00,Pleno dia
789,2025-01-22,quarta-feira,13:30:00,Pleno dia
790,2025-01-22,quarta-feira,15:57:00,Pleno dia
791,2025-01-22,quarta-feira,16:00:00,Pleno dia
792,2025-01-22,quarta-feira,11:25:00,Pleno dia
793,2025-01-22,quarta-feira,15:51:00,Pleno dia
794,2025-01-22,quarta-feira,17:15:00,Pleno dia
795,2025-01-22,quarta-feira,17:30:00,Pleno dia
796,2025-01-22,quarta-feira,16:58:00,Pleno dia
797,2025-01-22,quarta-feira,16:20:00,Pleno dia
798,2025-01-22,quarta-feira,17:30:00,Anoitecer
799,2025-01-22,quarta-feira,16:50:00,Pleno dia
800,2025-01-22,quarta-feira,18:30:00,Plena Noite
801,2025-01-22,quarta-feira,18:30:00,Anoitecer
802,2025-01-22,quarta-feira,19:30:00,Plena Noite
803,2025-01-22,quarta-feira,18:15:00,Pleno dia
804,2025-01-22,quarta-feira,15:40:00,Pleno dia
805,2025-01-22,quarta-feira,21:30:00,Plena Noite
806,2025-01-22,quarta-feira,18:40:00,Plena Noite
807,2025-01-23,quinta-feira,01:30:00,Plena Noite
808,2025-01-23,quinta-feira,00:25:00,Plena Noite
809,2025-01-22,quarta-feira,20:50:00,Plena Noite
810,2025-01-23,quinta-feira,05:00:00,Amanhecer
811,2025-01-22,quarta-feira,14:05:00,Pleno dia
812,2025-01-23,quinta-feira,06:45:00,Amanhecer
813,2025-01-23,quinta-feira,07:15:00,Pleno dia
814,2025-01-23,quinta-feira,02:40:00,Plena Noite
815,2025-01-23,quinta-feira,08:50:00,Pleno dia
816,2025-01-23,quinta-feira,06:15:00,Amanhecer
817,2025-01-23,quinta-feira,09:45:00,Pleno dia
818,2025-01-23,quinta-feira,08:40:00,Pleno dia
819,2025-01-23,quinta-feira,10:00:00,Pleno dia
820,2025-01-23,quinta-feira,10:20:00,Pleno dia
821,2025-01-15,quarta-feira,13:27:00,Pleno dia
822,2025-01-23,quinta-feira,11:10:00,Pleno dia
823,2025-01-23,quinta-feira,07:30:00,Pleno dia
824,2025-01-23,quinta-feira,11:40:00,Pleno dia
825,2025-01-23,quinta-feira,11:00:00,Pleno dia
826,2025-01-23,quinta-feira,14:00:00,Pleno dia
827,2025-01-23,quinta-feira,11:30:00,Pleno dia
828,2025-01-23,quinta-feira,12:15:00,Pleno dia
829,2025-01-23,quinta-feira,13:50:00,Pleno dia
830,2025-01-23,quinta-feira,08:20:00,Pleno dia
831,2025-01-23,quinta-feira,09:55:00,Pleno dia
832,2025-01-23,quinta-feira,14:38:00,Pleno dia
833,2025-01-23,quinta-feira,15:00:00,Pleno dia
834,2025-01-23,quinta-feira,15:20:00,Pleno dia
835,2025-01-23,quinta-feira,14:50:00,Pleno dia
836,2025-01-23,quinta-feira,16:00:00,Pleno dia
837,2025-01-23,quinta-feira,16:40:00,Pleno dia
838,2025-01-23,quinta-feira,17:20:00,Pleno dia
839,2025-01-23,quinta-feira,16:45:00,Pleno dia
840,2025-01-23,quinta-feira,16:25:00,Pleno dia
841,2025-01-23,quinta-feira,16:30:00,Pleno dia
842,2025-01-23,quinta-feira,12:30:00,Pleno dia
843,2025-01-23,quinta-feira,16:50:00,Pleno dia
844,2025-01-23,quinta-feira,16:10:00,Pleno dia
845,2025-01-23,quinta-feira,17:55:00,Anoitecer
846,2025-01-23,quinta-feira,18:35:00,Pleno dia
847,2025-01-23,quinta-feira,20:02:00,Plena Noite
848,2025-01-23,quinta-feira,19:40:00,Plena Noite
849,2025-01-23,quinta-feira,20:30:00,Pleno dia
850,2025-01-23,quinta-feira,20:30:00,Plena Noite
851,2025-01-23,quinta-feira,19:42:00,Plena Noite
852,2025-01-23,quinta-feira,15:10:00,Pleno dia
853,2025-01-23,quinta-feira,21:31:00,Plena Noite
854,2025-01-23,quinta-feira,23:40:00,Plena Noite
855,2025-01-24,sexta-feira,01:00:00,Plena Noite
856,2025-01-24,sexta-feira,00:15:00,Plena Noite
857,2025-01-24,sexta-feira,01:15:00,Plena Noite
858,2025-01-23,quinta-feira,22:00:00,Plena Noite
859,2025-01-23,quinta-feira,20:00:00,Plena Noite
860,2025-01-24,sexta-feira,05:10:00,Amanhecer
861,2025-01-23,quinta-feira,21:03:00,Plena Noite
862,2025-01-24,sexta-feira,06:20:00,Pleno dia
863,2025-01-24,sexta-feira,05:46:00,Amanhecer
864,2025-01-24,sexta-feira,05:30:00,Amanhecer
865,2025-01-24,sexta-feira,08:30:00,Pleno dia
866,2025-01-24,sexta-feira,08:18:00,Pleno dia
867,2025-01-20,segunda-feira,15:30:00,Pleno dia
868,2025-01-24,sexta-feira,11:00:00,Pleno dia
869,2025-01-24,sexta-feira,08:40:00,Pleno dia
870,2025-01-24,sexta-feira,10:00:00,Pleno dia
871,2025-01-24,sexta-feira,11:20:00,Pleno dia
872,2025-01-24,sexta-feira,11:15:00,Pleno dia
873,2025-01-24,sexta-feira,11:55:00,Pleno dia
874,2025-01-24,sexta-feira,12:45:00,Pleno dia
875,2025-01-24,sexta-feira,13:45:00,Pleno dia
876,2025-01-24,sexta-feira,15:00:00,Pleno dia
877,2025-01-24,sexta-feira,13:57:00,Pleno dia
878,2025-01-24,sexta-feira,14:10:00,Pleno dia
879,2025-01-24,sexta-feira,16:05:00,Pleno dia
880,2025-01-24,sexta-feira,16:20:00,Pleno dia
881,2025-01-24,sexta-feira,17:10:00,Pleno dia
882,2025-01-24,sexta-feira,08:00:00,Amanhecer
883,2025-01-24,sexta-feira,17:00:00,Pleno dia
884,2025-01-24,sexta-feira,17:20:00,Pleno dia
885,2025-01-03,sexta-feira,12:55:00,Pleno dia
886,2025-01-24,sexta-feira,18:15:00,Plena Noite
887,2025-01-24,sexta-feira,19:25:00,Plena Noite
888,2025-01-24,sexta-feira,15:55:00,Pleno dia
889,2025-01-24,sexta-feira,21:21:00,Plena Noite
890,2025-01-24,sexta-feira,14:40:00,Pleno dia
891,2025-01-24,sexta-feira,19:19:00,Pleno dia
892,2025-01-24,sexta-feira,20:15:00,Plena Noite
893,2025-01-24,sexta-feira,20:25:00,Plena Noite
894,2025-01-24,sexta-feira,22:40:00,Plena Noite
895,2025-01-24,sexta-feira,21:40:00,Plena Noite
896,2025-01-24,sexta-feira,22:27:00,Plena Noite
897,2025-01-24,sexta-feira,20:00:00,Plena Noite
898,2025-01-24,sexta-feira,18:25:00,Pleno dia
899,2025-01-25,sábado,02:30:00,Plena Noite
900,2025-01-24,sexta-feira,19:30:00,Plena Noite
901,2025-01-25,sábado,04:30:00,Amanhecer
902,2025-01-24,sexta-feira,22:30:00,Plena Noite
903,2025-01-24,sexta-feira,17:30:00,Plena Noite
904,2025-01-24,sexta-feira,19:00:00,Anoitecer
905,2025-01-24,sexta-feira,14:47:00,Pleno dia
906,2025-01-25,sábado,06:50:00,Pleno dia
907,2025-01-25,sábado,07:15:00,Pleno dia
908,2025-01-25,sábado,09:10:00,Pleno dia
909,2025-01-25,sábado,07:00:00,Pleno dia
910,2025-01-25,sábado,09:30:00,Pleno dia
911,2025-01-25,sábado,04:00:00,Plena Noite
912,2025-01-25,sábado,09:45:00,Pleno dia
913,2025-01-25,sábado,10:35:00,Pleno dia
914,2025-01-25,sábado,10:00:00,Pleno dia
915,2025-01-25,sábado,06:19:00,Amanhecer
916,2025-01-25,sábado,10:15:00,Pleno dia
917,2025-01-25,sábado,13:47:00,Pleno dia
918,2025-01-25,sábado,14:10:00,Pleno dia
919,2025-01-25,sábado,14:15:00,Pleno dia
920,2025-01-25,sábado,13:45:00,Pleno dia
921,2025-01-25,sábado,15:40:00,Pleno dia
922,2025-01-25,sábado,14:30:00,Pleno dia
923,2025-01-25,sábado,13:30:00,Pleno dia
924,2025-01-25,sábado,15:05:00,Pleno dia
925,2025-01-25,sábado,16:15:00,Pleno dia
926,2025-01-25,sábado,19:34:00,Anoitecer
927,2025-01-25,sábado,17:25:00,Anoitecer
928,2025-01-25,sábado,19:35:00,Plena Noite
929,2025-01-25,sábado,19:55:00,Plena Noite
930,2025-01-25,sábado,20:00:00,Plena Noite
931,2025-01-25,sábado,14:00:00,Pleno dia
932,2025-01-25,sábado,22:00:00,Plena Noite
933,2025-01-25,sábado,21:20:00,Plena Noite
934,2025-01-25,sábado,15:25:00,Pleno dia
935,2025-01-25,sábado,22:45:00,Plena Noite
936,2025-01-25,sábado,18:00:00,Anoitecer
937,2025-01-26,domingo,00:42:00,Plena Noite
938,2025-01-26,domingo,01:50:00,Plena Noite
939,2025-01-26,domingo,04:10:00,Pleno dia
940,2025-01-26,domingo,04:30:00,Plena Noite
941,2025-01-26,domingo,03:20:00,Plena Noite
942,2025-01-26,domingo,04:00:00,Plena Noite
943,2025-01-26,domingo,01:20:00,Plena Noite
944,2025-01-26,domingo,05:20:00,Amanhecer
945,2025-01-25,sábado,21:35:00,Plena Noite
946,2025-01-26,domingo,06:40:00,Amanhecer
947,2025-01-22,quarta-feira,08:15:00,Pleno dia
948,2025-01-26,domingo,08:56:00,Pleno dia
949,2025-01-26,domingo,06:20:00,Pleno dia
950,2025-01-22,quarta-feira,21:36:00,Plena Noite
951,2025-01-26,domingo,08:50:00,Pleno dia
952,2025-01-26,domingo,09:40:00,Pleno dia
953,2025-01-26,domingo,09:00:00,Pleno dia
954,2025-01-26,domingo,09:04:00,Pleno dia
955,2025-01-26,domingo,11:00:00,Pleno dia
956,2025-01-26,domingo,10:00:00,Pleno dia
957,2025-01-26,domingo,09:30:00,Pleno dia
958,2025-01-26,domingo,11:10:00,Pleno dia
959,2025-01-26,domingo,12:25:00,Pleno dia
960,2025-01-26,domingo,11:15:00,Pleno dia
961,2025-01-26,domingo,07:10:00,Pleno dia
962,2025-01-26,domingo,12:30:00,Pleno dia
963,2025-01-26,domingo,13:20:00,Pleno dia
964,2025-01-26,domingo,09:25:00,Pleno dia
965,2025-01-26,domingo,14:20:00,Pleno dia
966,2025-01-26,domingo,14:10:00,Pleno dia
967,2025-01-26,domingo,14:27:00,Pleno dia
968,2025-01-26,domingo,15:07:00,Pleno dia
969,2025-01-26,domingo,15:20:00,Pleno dia
970,2025-01-26,domingo,16:00:00,Pleno dia
971,2025-01-26,domingo,13:30:00,Pleno dia
972,2025-01-26,domingo,17:50:00,Pleno dia
973,2025-01-26,domingo,17:20:00,Anoitecer
974,2025-01-26,domingo,17:00:00,Pleno dia
975,2025-01-26,domingo,15:30:00,Pleno dia
